,content,score,Year,Month,Day,sentiment
5361,Sangat membantu bagi pekerja yg tidak punya banyak waktu dan lokasi satlantas jauh dari domisili..BRAVO POLRI & sempurnakan terus aplikasinya,5,2022,6,10,1
6095,Apakah Nomor SIM bisa sama dengan nama yang berbeda. Kalau mengurus nya harus bayar lagi. Kalau ini kesalahan dari database Korlantas nya.,1,2022,6,10,0
6901,untuk menu pengiriman via pos masih tidak bisa diisikan.. semoga ke depannya bisa diperbaiki menu kirim via pos.,5,2022,6,10,0
7262,Susah amat buat verif ektp & digitalisasi sim... Katanya jaringannya g' bagus tapi di pake yg lain lancar2 aja... Cuma buat verif aja yg g' bisa... Angel wes angel...,1,2022,6,10,-1
9140,Alhamdulillah... SIM nya siap dan datang tepat waktu.... Mantul Tingkatkn lg tp respon nya ya buat BApak/ibu..,5,2022,6,10,1
5139,Saya sudah registrasi perpanjang SIM tapi selalu gagal untuk masukin rekening bank. Tapi sejauh ini POLRI makin keren lah apa lagi apk KORLANTAS ini sudah benar fix.,5,2022,6,10,0
912,"Bagaimana untuk mengontak untuk menanyakan data foto? Foto yang terlihat di status transaksi SIM belum terpotong sama sekali. Tolong dibantu. Terima kasih. Selain itu,aplikasi sangat membantu ya, tidak perlu ke tempat.",5,2022,6,10,0
4179,Sangat membantu sekali.. Dalam pelayanan perpanjangan SIM.. Tp sayang pengiriman tdk bsa di tracking,4,2022,6,10,1
5979,"Verifikasi KTP udh berhasil, jgn dipersulit lagi ya pak, ini aplikasi keren bgt kalo beneran bisa perpanjang SIM secara online 👍",5,2022,6,10,1
4575,Verifikasi ktp gagal terus padahal pencahayaan dan semua instruksi ya diberikan udah saya ikutin tapi gagal terus. Tolong lah bagaimana caranya bikin sim online kalau apknya tidak bisa saya gunain cuma kurang verifikasi ktp saat pengambilan foto,2,2022,6,10,-1
3093,"Bintang 4 dulu,alnya cuma bisa daftar satu Sim , punya saya hanya sim C yg bisa diregistrasi, sedangkan saat penambahan data untuk upload sim A,tidak bisa",4,2022,6,10,0
7596,memudahkan dan tidak ribet.. asal paham dan sabar... smeoga server lebih dioptimalkan agar tidak overload dan sering error... Lantas Polresta Yogyakarta saya ambil disana..,5,2022,6,11,1
938,"Membantu banget sih aplikasi ini, cuma evaluasi aja bagian pencetakan data nya. Data saya ada yang salah di penulisan alamat yg typo, saya harap kedepannya lebih diperhatikan lagi sebelum mencetak SIM nya bahwa data pemohon SIM benar-benar betul tidak ada kesalahan penulisan",1,2022,6,11,0
372,"Lumayan tpi harus segera d kembangkan agak bisa dimanfaatkan betul. Dan juga periksa bug, karena tdak bisa menambahkan 2 sim digital, hanya satu yang bisa dan yang kedua gagal.",3,2022,6,11,1
4182,"3 hari SIM sudah diterima ditangan.sdikit memerlukan usaha untuk melengkapi data,tapi worth it..ketimbang antri.terima kasih korlantas.semoga makin sukses aplikasinya.",5,2022,6,11,1
5196,Sejauh ini sdh sgt membantu perpanjang sim. Jd ga ribet antri dan percaloan. Smg pengiriman dokumen lancar sesuai prediksi.,5,2022,6,11,1
4388,"Ga bisa tambah SIM A dan SIM C, padahal udah ikutin prosedur.. Udah dicoba input manual, scan NFC, tetap gagal. Mohon bantuannya...",1,2022,6,11,0
5575,"Pelayanan super cepat, mungkin bisa ditambah di pengirimannya bukan hanya menggunakan pos saja, tetapi bisa menggunakan ojek online atau yang lainnya terima kasih",5,2022,6,11,1
8777,Kenapa saya gagal terus...mentok di pengiriman/pengembalian kolom jenis pengiriman lewat pos...notfound terus jadi ga bisa lanjut,1,2022,6,11,0
5179,"Saya mengajukan Permohonan pembuatan sim baru tapi aplikasinya selalu dalam pengembangan terus, sudah 3 bulan begitu terus, mohon dibantu arahan nya gimana",1,2022,6,11,0
237,"Ketika sampai pada verifikasi SIM, ada konfirmasi Anda belum digitalisasi kartu SIM silakan hubungi Satpas terdekat, yaaah... Ketika kita kesana juga terkesan ogah membantu kok, mungkin kawan takut jika aplikasi ini benar-benar berfungsi jelas pemasukannya berkurang jauh. Jadi mohon kwalitas aplikasinya diperbaiki dan potensi belum digitalisasi ini juga dicarikan solusinya, agar pendapatan negara bertambah dan tidak menguntungkan sepihak.",3,2022,6,11,0
1574,"Mw memperpanjang SIM susah sekali. Selalu muncul keterangan terjadi kesalahan silahkan coba lagi pada saat upload berkas. Masih ada lg opsi ""kirim via pos"" susah sekali terpaksa memilih opsi "" ambil sendiri""",1,2022,6,12,-1
7132,Aplikasi selalu force close ketika upload pas foto untuk perpanjangan sim. Mohon diperbaiki.,2,2022,6,12,-1
4879,"Untuk e rikkes kok g bisa di install ya sekarang... Dan data dokter e rikes ada yg belum di update Contoh ,ada dokter sudah putus kontrak tapi di aplikasi masih muncul nama nya",3,2022,6,12,0
1449,"Aplikasinya payah buruk,,,coba unggah pas foto tiba² keluar sendiri harus ngulang lagi,udh hampir seminggu setiap unggah pas foto seperti ini aja,ku pikir pake aplikasi buat perpanjang SIM bisa membantu menghemat waktu tp ternyata tidak karna aplikasinya mah harus d benahi dan tetep ja pasti ujung² nya k polres juga,mohon untuk di perbaiki lagi aplikasinya",1,2022,6,12,-1
1504,"Sudah sampai di tahap pembayaran perpanjangan sim, tapi kenapa pada saat akan dibayarkan nomer VA tdk valid dan pda aplikasi keluar tulisan 'batas waktu transaksi anda sudah berakhir' padahal waktu untuk transaksi masih 23 jam lagi. Mohon bantuannya 🙏",3,2022,6,12,0
5839,"Oke banget! Perpanjangan SIM menjadi mudah, bebas pungli dan calo. Enggak ribet kalau diambil sendiri. Puas dengan program dan aplikasi ini.",5,2022,6,13,1
8386,"Sudah lakukan perpanjangan SIM tp knp yg di aplikasi ini SIM nya belum berubah, waduh waduh g update...??",2,2022,6,13,0
7383,Dari tanggal 28 Mei 22 status dikirim. Tapi sampai sekarang belum sampai. Tanya ke pos info nya masih belum dikirim. Bingung mau tanya ke siapa. Di aplikasi tidak ada fitur tanya. 😁,1,2022,6,13,0
7022,Aplikasi gajelasss udah clear data malah gak bisa nentuin bekasi kota dah gtu dari ulang lagy capee tau woiiii ngerjain smua soal nya woiiiiii kalo masi cacat aplikasi tolong di bnerin ini tombol pengaduan juga gak bisa,1,2022,6,13,-1
6621,"Verifikasi wajah ga pernah terverifikasi sampai HP lowbat.. Kl membuat aplikasi tuh tolong yg bagus, bukan memudahkan kl cara seperti ini.",1,2022,6,13,-1
4465,"Aku kasih bintang 1,karena selalu tidak bisa verifikasi ktp,padahal foto wajah dah sesuai yg di petunjuk tapi selalu tidak bisa,sampai 1 minggu aku melakukan verifikasi masih tidak bisa. Mohon bantuaanya",1,2022,6,13,-1
7490,"Tolong di bantu, saya sudah selesai proses kesehatan dan psikologi, lanjut mau upload dokumen,size sudah sesuai seperti yang diminta, tetapi selalu gagal. mohon di bantu",2,2022,6,13,0
4385,"Mempermudah....., Saya sempet eror dibagian ketika memilih untuk di kirim (bagian jenis pengiriman seingat saya) akhirnya ambil sendiri.",5,2022,6,13,0
3129,"Penulisan SIM sudah sesuai, juga sudah verifikasi melalui barcode juga. Namun saat dikirim keterangan Digitalisasi SIM Gagal. Saya kasih 5 bintang.",5,2022,6,13,1
9666,Sangat membantu.. Mungkin bisa ditambah BANK lain untuk metode pembayarannya..,5,2022,6,13,1
9628,Terimakasih...Digital korlnts polri...perpanjang SIM semakin mudah...duduk manis dirumah sambil rokok an....,5,2022,6,13,1
3031,"Saya belum mencoba , tapi dari beberapa komentar dan testimoni saya mau nanya, untuk background foto apakah kita menyiapkan latar utk ft selfie sendiri atau sdh ada pilihan dalam aplikasi, trimakasih sebelumnya, semoga kedepan semakin bagus, salam hormat krna telah memberi kemudahan bagi masyarakat 🙏",4,2022,6,13,0
4208,"Maaf sy hapus, mau verifikasi aja ruwet betul, puluhan kali dicoba, gagal terus, dari pagi sampe malem baru berhasil verifikasi kk, ktp, no tlp dan email saja, boro2 mau liat fitur2 di aplikasinya.. kappookk..",1,2022,6,13,-1
1676,"Untuk pembuatan sim baru kenapa gak bisa ya min ? Bacaannya kok layanan nelum tersedia ya ? Yg bisa cuman perpanjang doang, sedangkan saya mau proses oembuatan sim baru, jadi gimana ini ya min mohon petunjuk dan perbaiki sistemnya dong. Agar masyarakan bisa menggunakan aplikasinya dengan mudah dan gampang ya min. Maaf kalau saya kasih bintang 3 dulu ya",3,2022,6,13,0
6011,Gak bisa bikin sim baru. Tulisannya masih dlm pengembangan. Haduh diluar negeri udah mau metaverse ini pak,1,2022,6,13,-1
928,"5x install aplikasi ini tidak pernah bisa dibuka. Apakah aplikasi ini hanya untuk HP spesifikasi super aja?? Karena punya teman yg hp.nya punya spek tinggi bisa... Sedangkan saya,,, Tiap buka aplikasi saya tunggu 1 jam hanya muncul logo polisi lalulintas",1,2022,6,14,0
5783,"Ribet mendingan langsung dateng ke tempat sim keliling, paling meyebalkan adalah di bagian erikesnya selalu logout sendiri..",2,2022,6,14,-1
6467,"Sudah sangat membantu sekali untuk perpanjangan SIM, perlu perbaikan lebih lanjut untuk pelayanannya,. Semoga semakin ditingkatkan lagi",5,2022,6,14,1
115,"Untuk perpanjangan sim prosesnya sangat mudah dan cepat, tidak sampai 1 minggu sim sudah di terima di tangan. Tinggal menunggu transaksi lainnya kaya perpanjang stnk dll. Untuk pengeditan background usahakan ukuran dan latar birunya sudah pas, kebanyakan orang mengedit hanya di latar belakangnya saja tetapi ukuran tidak di edit, makanya banyak yang di tolak",5,2022,6,14,1
6820,"Mohon maaf kasih bintang satu dulu. Ternyata di kabupaten Wonogiri belum bisa menggunakan digital korlantas polri, terlebih lagi eRikkes. Dan hasil psikotes dari online juga di tolak. Mohon koordinaasi ditingkatkan lagi agar kami bisa mendapatkan kemudahan bukan keribetan.",1,2022,6,14,0
357,"Saya pikir aplikasi ini betul-betul bisa membantu saya untuk lebih efisien dalam memperpanjang sim secara online, ternyata tidak. Saya tinggal di kec. paling ujung di Kutai kartanegara, dan mengharuskan saya untuk datang ke kota kabupaten (Tenggarong) untuk test kesehatan, biaya transportnya dan perjalanannya tidak mudah dan tidak murah mas bro. Seharusnya bisa mendapatkan dan menggunakan rekomendasi dari dokter puskesmas yang ada ditempat masing-masing dan diupload ke aplikasi yang digunakan.",1,2022,6,14,-1
6530,"dari tanggal 8 sampe 13 ini,status trackingnya masih sampe dibayar terus,belum berubah di proses atau yg laennya,mohon infonya,",4,2022,6,14,-1
2201,Saya turunkan bintangnya jadi satu soalnya pengajuan perpanjangan sim ditolak karena alamat e-ktp baru berbeda dengan sim lama sedangkan pengajuan langsung ke satpas bisa. Harusnya kan sudah online seluruh Indonesia ya..,1,2022,6,14,-1
2915,"Ini gimana ya saya udh pengajuan SIM online dan udh saya bayar, tp ko belum dikirim di alamat penerima. Alamat pengiriman di pati Jateng. Sudah perpanjangan dari 2 minggu yg lalu. Padahal saya sudah menyelesaikan pembayaran dan proses registrasi, gimana ya pak solusinya? Mohon utk diberi pencerahan.",3,2022,6,14,-1
7362,Butuh proses yg cukup lama untuk verifikasi e-ktp. Proses'a jga lama sampe saya takut keburu habis masa berlaku'a & takut direfund saat sim sdh tdk berlaku lalu saya memutuskan perpanjang sim disim keliling dan sehari jadi keluar biaya double. lalu ada pemberitauan bahwa sim online sdh diterbitkan.dan saya memilih metode ambil sendiri ketika saya ambil dan sim lama saya sudah diberikan pada saat perpanjang disim keliling alhasil sim terbaru saya yg saya buat disita. Pdhl itu data saya & uang sya,1,2022,6,14,-1
2149,"Terimakasih Digital Korlantas Polri, semakin canggih teknologi, semakin mudah proses perpanjangan SIMnya. Semoga fitur layanan lainnya bisa segera aktif digunakan, dan untuk kendala lain seperti proses verifikasi, unggah foto bisa diperbaiki supaya akses lebih cepat dan lancar. Sukses selalu Digital Korlantas !!!",5,2022,6,14,1
8846,"Terima kasih banyak, dengan adanya sistem ini lebih memudahkan untuk pengurusan perpanjangan sim buat yg tidak bisa mengurus langsung",5,2022,6,14,1
118,"Mempermudah buat memperpanjang SIM gak perlu antri di satpas, hemat waktu. Cuman gk tau kalau bisa perpanjang h-90 dari masa aktif. Untuk kedepanya sistem masih perlu diperbaharui biar gak ngebug, terutama saat verifikasi data, dan pembayaran. Pengalaman pertama nomor pembayaran tidak keluar, 1x24 jam udah coba clear cache sesuai intruksi tetep gabisa akhirnya ditolak karena belum dibayar. Dan ngisi lagi dr awal, gpp pada akhirnya sim udah jadi",4,2022,6,14,1
3450,"sudah bagus hanya perlu pembenahan pada ukuran huruf, fitur² lain supaya dijalankan seperti bayar pajak, buat SIM baru, proses pembuatan dipercepat",4,2022,6,14,1
8619,"Alhamdulilah dengan ada nya perpanjangan SIM online sangat terbantu jadi gak usah ngantri langsung, proses dan pengambilan pun cepat Terimakasih digital Korlantas POLRI",5,2022,6,14,1
8336,"Sangat membantu sekali untuk emak² dua anak hihi Bisa perpanjang sim dari rumah dan langsung dikirim ke rumah Proses cepat Terimakasih korlantas,sudah membuat aplikasi yang epic nan apik",5,2022,6,14,1
6831,"Ketika memilih jenis pengiriman, tertulis gagal (not found) sudah beberapa kali di ulang tetap menemui masalah yang sama.. Mohon solusi",1,2022,6,14,0
317,"Sudah penyimpanan data, tinggal proses pembayaran tapi pas di klik lanjut pembayaran : muncul "" BATAS WAKTU TRANSAKSI ANDA TELAH BERAKHIR "" di ulang ulang tetep aja ga bisa!! Coba daftar ulang, sama ga bisa karna sudah mendaftar perpanjangan sim itu yg pertama!!! Terus gimana dong ini?",3,2022,6,15,0
8983,"Proses pengisian data di apk cukup cepat, tetapi proses pencetakan harus antri berhari-hari Tp secara pelayanan, oke",4,2022,6,15,1
8231,"Setiap kali upload poto eh malah keluar aplikasi, setiap kali isi data eh keluar aplikasi, Tolong di update ya",1,2022,6,15,0
9108,"Mempermudah proses saat banyak kesibukan, cukup memberikan solusi secara cepat dan tepat, makasih",5,2022,6,15,1
7418,"Bagus banget, prosesnya cepat dan mudah, pengambilan juga langsung, tanpa antri dan tanpa ribet, mantap 👍🏻",5,2022,6,15,1
9325,sudah 3x upload foto ktp untuk perpanjang sim tiba2 aplikasi keluar sendiri. mohon pencerahannya min,1,2022,6,15,0
830,"Walaupun masih banyak kekurangan di sana sini, saya apresiasi kan usaha tim Korlantas, menu perbaharui tidak ada/hilang, alhasil SIM masih tertera yang lama, akhirnya menggunakan menu tambah dokumen jadi bisa muncul SIM yang baru ( walaupun perlu berhari hari mencoba sampai bosan ) saat iseng malah bisa,, terimakasih",5,2022,6,15,1
3991,"Akhirnya sim online sdh sampai ke tangan, walaupun kudu nunggu sebulan. Untuk verifikasi ktp dengan wajah bisanya pakai hp android, pake apple gagal trs. Cm itu masukannya.",5,2022,6,15,1
4089,"Aplikasi Sangat Membantu, Terbaik, dapat menyingkat waktu, semoga pembayaran pajak Kendaraan Bermotor juga segera bisa di lakukan melalui aplikasi ini. Terima kasih banyak, sukses selalu.",5,2022,6,15,1
8969,"Mantap,sangat membantu masyarakat yg ingin memperpanjang sim..tingkatkan terus standar pelayanan nya pak..👍",5,2022,6,15,1
929,"Perlu pengembangan kembali dan peninjauan ulang, karna beberapa fitur bahkan hampir semuanya tidak bisa di akses dan juga beberapa bug, membuat penggunaan apk ini tidak maksimal, mohon segera diperbaiki Terima kasih",1,2022,6,15,0
3677,Saya melakukan perpanjangan SIM A & C. Ketika akan melakukan pembayaran SIM A bisa langsung bayar. Tapi untuk SIM C tidak bisa melakukan pembayaran karena batas waktu pembayaran sudah habis melalui VA. Padahal setelah di klik saya langsung melakukan pembayaran tidak sampai 1x24 jam. Proses pembuatan registrasi tidak bisa di batalkan tapi membuat dari awal juga tidak bisa. Mohon untuk perbaikannya.,3,2022,6,15,0
6884,"kog susah untuk masuk di menu pembuatan SIM baru Layanan belum tersedia (maaf,layanan yang anda pilih sedang dalam proses pengembangan)...",5,2022,6,15,-1
1503,"Maaf pak..aplikasi'a sulit banget..udah konfirmasi data semua, tapi pas di rekening pengembalian, selalu loading lama pas tekan cek rekening..udah 3 hari masih sama kaya gitu..gimana solusi'a???udah diinput bank danamon & no rekening..klik cek rekening loading doang..ga bs lanjut.. Alhamdulillah sudah lancar & proses cepat ketika sudah bisa lanjut prosea data'a..hanya perlu ada perbaikan sistem supaya lebih cepat & baik lagi. Terima kasih",5,2022,6,15,-1
4263,"setelah download apk, disuruh isi nmr tlpn, udah di isi, muncul nya ke pesan 99333, udah dikirm sms, kok tdk ada arahan selanjutnya? saya harus gmna?",3,2022,6,16,-1
5764,Kenapa aplikasi nya gx bisa mendaftar buat SIM baru..katanya belum tersedia maksud nya gimana?? Padahal saya download aplikasi ini biar bisa mendaftar kan SIM secara online,2,2022,6,16,-1
7429,"mau daftarin sim saja dr kemarin gga bisa² suruh ke satpas terdekat buat dpt info lbh lanjut ,, jd buat apa ada aplikasi ini kalau kudu msh ke satpas juga 😔😔😔",1,2022,6,16,-1
3452,"terimakasih digital korlantas simnya sudah saya terima, aplikasi ini sangat membantu dan cukup memudahkan dlm pengurusan sim tanpa harus dtg langsung ke kantornya, semoga pelayanannya kedepan bisa semakin baik 🙏😃",5,2022,6,16,1
9896,Berapa lama prosesnya dri tgl 6 sudah di bayar masih belum di proses tgl 8 abis masa aktif nya sampai sekarang masih blm di proses tkut tiba tiba gagal masa aktif SIM udah klewat. Akhirnya di Terima kurang lebih seminggu an mungkin karna antrian sangat membantu gak ribet asal sesuai yang di tentukan. Terimakasih korlantas POLRI,5,2022,6,16,0
9648,Smoga lebih cepat lagi untuk pengembangan aplikasinya supaya bisa bikin sim baru dan perpanjang stnk,3,2022,6,16,0
4292,Sangat puas..semoga kedepannya satpas tiap kota atau kabupaten bisa buat pengurusan online semua..jadi antrinya gak lama lama di satpas tertentu saja😀👍,5,2022,6,16,1
4310,"TAMBAHIN Fitur Ganti No.Hp dong !!! bukan hanya Email yg bisa di Ubah.. TOLONG !!! Ganti No.Hp juga Penting... Ini jangka Panjang Loh, Kalo NoHp hangus Kan repot😓😓😓... Sedangkan Login Pakai NO.HP. Kalo hangus Udah Pergi ke Laut Akun saya, Dan tdk Bisa Nikmati Kemudahan yg Serba Online ini.. Coba Pertimbangkan Lagi!!!",2,2022,6,16,-1
6003,"Keren sih, salah nulis alamat pun datangnya alamatnya jadi benar, cuma hasil fotonya cetakannya kurang bagus mungkin karena q pake filter 😂",5,2022,6,16,1
